"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=science_genie_materiaux&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='mecanique']/div[@class='colonne'][3]/div[@class='bloc1']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Mecanique-et-materiaux/Chimie-des-pigments-et-polymeres-acryliques-Vers-des-peintures-quot-eco-friendly-quot-belles-et-resistantes/","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[3]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Dernieres-videos&cat=DEDEDE","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][11]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Mecanique-et-materiaux/","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[3]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/www.musee.minesparis.psl.eu/bin/inscription/","https://i.ytimg.com/vi/vYdMzMZsfos/hqdefault.jpg","27964","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='mecanique']/div[@class='colonne'][3]/div[@class='bloc1']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/f0_-jSx97XA/hqdefault.jpg","18962","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Rapport-d-activite/","https://www.minesparis.psl.eu/Donnees/data40/4049-RA-2021-Actu.png","78540","Découvrez les réalisations en matière d'enseignement et de recherche à Mines Paris - PSL.","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Institut-des-Hautes-Etudes-pour-Innovation-et-Entrepreneuriat-IHEIE/","https://www.minesparis.psl.eu/Donnees/data34/3493-iheie-presentation.jpg","64771","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/PeLtqB1LZMM/hqdefault.jpg","32991","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=science_genie_materiaux&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/PeLtqB1LZMM/hqdefault.jpg","32991","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/rf9xObarCrI/hqdefault.jpg","28992","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][1]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/","https://i.ytimg.com/vi/rf9xObarCrI/hqdefault.jpg","28992","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='economie']/div[@class='colonne'][2]/div[@class='bloc1']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Dernieres-videos&cat=DEDEDE","https://i.ytimg.com/vi/rf9xObarCrI/hqdefault.jpg","28992","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][7]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/www.musee.minesparis.psl.eu/bin/inscription/","https://i.ytimg.com/vi/rf9xObarCrI/hqdefault.jpg","28992","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='mosaique']/div/div[@id='economie']/div[@class='colonne'][2]/div[@class='bloc1']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Masteres-Specialises/Masteres-Specialises-temps-plein/MISL/","https://www.minesparis.psl.eu/Donnees/data10/1021-MS-MISL.JPG","65339","Mastère Spécialisé Management industriel et systèmes logistiques ","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/div[@id='page-gauche']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Dernieres-videos&cat=DEDEDE","https://i.ytimg.com/vi/XsyS8rZ_FxA/hqdefault.jpg","41760","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/glCJLSevH60/hqdefault.jpg","10136","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][12]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/pEqA1itN6mo/hqdefault.jpg","17607","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][12]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=science_genie_materiaux&cat=PLAA0B96E4D5C29B2B","https://i.ytimg.com/vi/pEqA1itN6mo/hqdefault.jpg","17607","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][12]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=mathematiques_systemes&cat=PL43EF59A41F938C77","https://i.ytimg.com/vi/sK25mtokZro/hqdefault.jpg","11565","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL43EF59A41F938C77","https://i.ytimg.com/vi/sK25mtokZro/hqdefault.jpg","11565","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][2]/div[@class='video'][8]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Mathematiques-et-systemes/","https://i.ytimg.com/vi/2Do8QXlM2RM/hqdefault.jpg","45268","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[3]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=mathematiques_systemes&cat=PL43EF59A41F938C77","https://i.ytimg.com/vi/2Do8QXlM2RM/hqdefault.jpg","45268","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Dernieres-videos&cat=DEDEDE","https://i.ytimg.com/vi/2Do8QXlM2RM/hqdefault.jpg","45268","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][9]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL43EF59A41F938C77","https://i.ytimg.com/vi/2Do8QXlM2RM/hqdefault.jpg","45268","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][3]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5479","https://actualites.minesparis.psl.eu/Donnees/data54/5481-Classement-happy-at-school.png","119539","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Partenaires-et-reseaux/Partenariats-internationaux/","https://www.minesparis.psl.eu/Donnees/data05/545-Mines-scolarite-2008263.jpg","170032","Etudiants étrangers au jardin du Luxembourg","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Presses-des-mines/","https://www.minesparis.psl.eu/Donnees/data05/547-logo-presses-des-mines.jpg","12301","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[4]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5358","https://actualites.minesparis.psl.eu/Donnees/data53/5361-Classement-usine-nouvelle-22.JPG","45676","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=1399","https://actualites.minesparis.psl.eu/Donnees/data14/1400-Gerard-Berry.jpg","55236","Gérard Berry, ingénieur des Mines, médaille d'or 2014 du CNRS !","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[2]/span[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Sciences-de-la-terre-et-de-l-environnement/","https://i.ytimg.com/vi/vWnUVLi44Hw/hqdefault.jpg","20920","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/vWnUVLi44Hw/hqdefault.jpg","20920","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=terre_environnement&cat=PL415D00541B4741CE","https://i.ytimg.com/vi/vWnUVLi44Hw/hqdefault.jpg","20920","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5669","https://counter.theconversation.com/content/186963/count.gif?distributor=republish-lightbox-basic","43","The Conversation","","200","Unknown Error","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[34]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Associations-de-doctorants-et-docteurs/","https://www.minesparis.psl.eu/Donnees/data11/1127-2005332120503_ipub.jpg","10311","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/h5[2]/a[1]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5628","https://actualites.minesparis.psl.eu/Donnees/data56/5632-Photo-Louison-Naudin-Cayol.JPG","100389","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[6]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Corps-des-mines/Formation/Professeurs-et-intervenants-de-la-formation/","https://www.minesparis.psl.eu/Donnees/data37/3776-Intervenants-CM.jpg","59970","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Musee-de-mineralogie/","https://www.minesparis.psl.eu/Donnees/data38/3837-twitter-25px.png","3492","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/h4[1]/img[2]","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Marches-publics/En-bref/","https://www.minesparis.psl.eu/Donnees/data09/916-55-logo-achatpublic.gif","4689","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[4]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=4778","https://actualites.minesparis.psl.eu/Donnees/data47/4779-Capture-classement_Usine-nouvelle.JPG","45864","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/p[4]/strong/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Corps-des-mines/Presentation/","https://www.minesparis.psl.eu/Donnees/data37/3799-Corps-des-mines-21.jpg","96544","La promotion 2021 des ingénieurs élèves des mines sur le terrain.","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Domaines-de-recherche/Energetique-et-procedes/","https://i.ytimg.com/vi/oBIure02zJw/hqdefault.jpg","24064","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[5]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=energetique_procedes&cat=PL05E52B8267A4913D","https://i.ytimg.com/vi/oBIure02zJw/hqdefault.jpg","24064","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL05E52B8267A4913D","https://i.ytimg.com/vi/oBIure02zJw/hqdefault.jpg","24064","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/L3NAgi21fX0/hqdefault.jpg","20344","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][5]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=Energetique-et-genie-des-procedes&cat=PLC98162CE2F1A6A60","https://i.ytimg.com/vi/MtYgEU1IYVE/hqdefault.jpg","33893","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][1]/div[@class='video'][9]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Masteres-Specialises/Masteres-Specialises-temps-plein/Expert-en-prevention-des-Risques-et-en-gestion-des-Crises-dans-l-industrie/","https://www.minesparis.psl.eu/Donnees/data37/3705-MRI_ORANO-p.jpg","14637","Mastère Spécialisé Expert en prévention des Risques et en gestion des Crises dans l'industrie","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/div[@id='page-gauche']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?title=energetique_procedes&cat=PL05E52B8267A4913D","https://i.ytimg.com/vi/IlwQoCu2B2A/hqdefault.jpg","18143","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][10]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?titre=&cat=PL05E52B8267A4913D","https://i.ytimg.com/vi/IlwQoCu2B2A/hqdefault.jpg","18143","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@id='page']/div/div/div/div[@class='panneau'][3]/div[@class='video'][10]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-bio-informatique-CBIO/","https://www.minesparis.psl.eu/Donnees/data03/359-9.-CBIO.JPG","107790","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=5396","https://actualites.minesparis.psl.eu/Donnees/data54/5413-Camille-Delamar.jpg","7047","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='centre']/div[@id='page']/table[1]/tr[7]/td[1]/a/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Formation-continue/Presentation/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=4723","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Bibliotheque/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Propositions-de-sujets-de-these/Detail/&?id=44314","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Internet-physique/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-sociologie-de-l-innovation-CSI/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Presentation/Specialites-Doctorales/Detail/&?id=1641","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Theorie-de-l-entreprise/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Chaire-MINAUMET/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Valorisation-de-la-recherche/MINES-ParisTech-Spin-off/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?idv=OCHGwLa4wDA","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?idv=wtVBfzsWt0I","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Services/Nous-joindre/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=4778","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Propositions-de-sujets-de-these/Detail/&?id=43011","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Presentation-et-organisation/Institut-Carnot-M.I.N.E.S/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Actualites/&?id=2128","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div[@class='module'][2]/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?idv=vYdMzMZsfos","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV//&?title=La-chaire-industrielle-ANR-DIGIMU&idv=P19VZXYV30g","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-robotique-CAOR/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?idv=W9cFeGairmg","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Soutenances-a-venir/Detail/&?id=116083","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Masteres-Specialises/Masteres-Specialises-temps-plein/DMS/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/etilab/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[4]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Propositions-de-sujets-de-these/Detail/&?id=43032","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Propositions-de-sujets-de-these/Detail/&?id=43036","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Annuaire-docteurs/Detail/&?annee=2022&id=116643","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Doctorat/Annuaire-docteurs/Detail/&?annee=2022&id=107748","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/WebTV/&?idv=ocU76MfIvqE","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","Vidéo","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='droite']/div/div[@class='video'][4]/div/img","Contenu","HTML"
"Image","https://www.minesparis.psl.eu/Formation/Formation-continue/Executive-Masteres-specialises/Liste-des-executive-MS/","https://i.ytimg.com/vi/jFEmZq_vF_k/hqdefault.jpg","17830","","","200","OK","true","","","Absolute","//body/div[@id='corps']/div[@id='gauche']/div[@class='module']/div/div/div[2]/img","Contenu","HTML"
