"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.minesparis.psl.eu/Outils/images/recherche/photo-plan6.jpg","","0","Bloqué par robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://www.minesparis.psl.eu/Outils/images/recherche/photo-plan6.jpg","2022-10-25 07:25:52"
"https://www.minesparis.psl.eu/Recherche/Laboratoires-d-idees/","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","1","","1769","882","0","100.000","0","0","0","0","0","0","","","","","","0.192","","https://www.minesparis.psl.eu/Recherche/Laboratoires-d-idees/En-bref/","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Recherche/Laboratoires-d-idees/","2022-10-25 07:25:34"
"https://www.minesparis.psl.eu/Formation/Doctorat/Annuaire-docteurs/Detail/Saoussen-OUHIBA-2022/100929","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","288","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.036","","https://www.minesparis.psl.eu/Formation/Doctorat/Annuaire-docteurs/Detail/&?annee=2022&id=100929","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Formation/Doctorat/Annuaire-docteurs/Detail/Saoussen-OUHIBA-2022/100929","2022-10-25 07:25:52"
"https://www.minesparis.psl.eu/Formation/Formation-continue/Presentation/","text/html; charset=iso-8859-1","200","OK","Indexable","","Formation continue d'ingénieurs - Mines Paris - PSL","51","459","","0","0","L'école d'ingénieurs MINES ParisTech propose une quinzaine de cycles diplômants, ouverts en totalité, ou par modules, à la formation continue.","142","878","","0","0","/ Formation / Formation continue / Présentation  /","50","Des formations pour les professionnels","38","","0","Formation continue","18","webTV","5","","","","","","","","","","45758","1279","17.293","1","","905","882","0","100.000","196","126","0","29","23","0","","","","","7444fdc17b8d887955783a1e3462e0e9","1.246","","","","","1.1","https://www.minesparis.psl.eu/Formation/Formation-continue/Presentation/","2022-10-25 07:25:31"
"https://www.minesparis.psl.eu/Presse/Communiques-de-presse/L-admission-par-voie-universitaire-une-formidable-passerelle-entre-universites-scientifiques-et-ecoles-d-ingenieurs./64","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","254","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.008","","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=64","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/L-admission-par-voie-universitaire-une-formidable-passerelle-entre-universites-scientifiques-et-ecoles-d-ingenieurs./64","2022-10-25 07:25:52"
"https://www.minesparis.psl.eu/Actualites/&?id=4723","text/html; charset=iso-8859-1","200","OK","Indexable","","Au 3e rang des meilleures écoles d'ingénieurs - Mines Paris - PSL","65","580","","0","0","MINES ParisTech figure dans le trio de tête du classement 2021 des écoles d'ingénieurs françaises du Figaro","107","664","","0","0","","0","MINES ParisTech toujours au top","31","","0","rechercher une actualité","24","3e au classement 2021 des écoles d'ingénieurs du Figaro","55","","","","","","","","","","39671","904","14.673","3","","2","1","0","0.110","154","117","0","28","22","0","","","","","3120ccaed736cc88119406d437f27b52","0.195","","","","","1.1","https://www.minesparis.psl.eu/Actualites/&?id=4723","2022-10-25 07:27:41"
"https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Bibliotheque/","text/html; charset=iso-8859-1","200","OK","Indexable","","Bibliothèque - Mines Paris - PSL","32","284","","0","0","","0","0","","0","0","/ École / Culture scientifique / Bibliothèque  /","48","Bibliothèque","12","","0","École","5","webTV","5","","","","","","","","","","47633","1257","16.132","1","","80","67","0","7.600","233","155","0","31","25","0","","","","","c5c006cc0e1091b93134b65537229f94","0.689","","","","","1.1","https://www.minesparis.psl.eu/Ecole/Culture-scientifique/Bibliotheque/","2022-10-25 07:25:33"
"https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Nouvelles-strategies-energetiques/","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","6","1","0","0.110","0","0","0","0","0","0","","","","","","0.055","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Nouvelles-strategies-energetiques/","2022-10-25 07:25:52"
"https://www.minesparis.psl.eu/Donnees/data11/1140-BandeauLettre.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","56127","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.009","Wed, 10 Oct 2012 08:53:36 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data11/1140-BandeauLettre.jpg","2022-10-25 07:25:53"
"https://www.minesparis.psl.eu/Formation/Doctorat/Propositions-de-sujets-de-these/Detail/&?id=44314","text/html; charset=iso-8859-1","200","OK","Indexable","","Hydrogels et aérogels nanocomposites biosourcés pour des applications ostéo-articulaires","88","805","","0","0","Proposition de thèse","20","127","","0","0","","0","Hydrogels et aérogels nanocomposites biosourcés pour des applications ostéo-articulaires","88","","0","Doctorat","8","webTV","5","","","","","","","","","","47529","1672","23.815","3","","3","1","0","0.110","190","126","0","28","22","0","","","","","ddc0f7308e1d6b3bce1aa71ff491cdb5","0.472","","","","","1.1","https://www.minesparis.psl.eu/Formation/Doctorat/Propositions-de-sujets-de-these/Detail/&?id=44314","2022-10-25 07:27:41"
"https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Resilience-et-securite/","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.085","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Resilience-et-securite/","2022-10-25 07:25:53"
"https://www.minesparis.psl.eu/Actualites/&?id=596","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=596","2022-10-25 07:30:08"
"https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Internet-physique/","text/html; charset=iso-8859-1","200","OK","Indexable","","- Mines Paris - PSL","19","168","","0","0","","0","0","","0","0","/ Recherche / Chaires industrielles / Internet physique  /","58","","0","","0","Recherche","9","webTV","5","","","","","","","","","","49552","1327","16.441","2","","72","62","0","7.030","237","177","0","35","29","0","","","","","85d17197d173d1d8f4f13556e57a04c2","0.518","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Internet-physique/","2022-10-25 07:25:53"
"https://www.minesparis.psl.eu/Actualites/legivoc/1543","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","238","0","0.000","3","","2","1","0","0.110","0","0","0","0","0","0","","","","","","0.034","","https://www.minesparis.psl.eu/Actualites/&?id=1543","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/legivoc/1543","2022-10-25 07:27:41"
"https://www.minesparis.psl.eu/Vous-etes/Candidat-a-un-poste/Offres-de-postes/agent-d-accueil-musA-e-minA-ralogie-2022.pdf/","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","2","2","0","0.230","0","0","0","0","0","0","","","","","","0.120","","https://www.minesparis.psl.eu/Donnees/data40/4042-agent-d-accueil-musA-e-minA-ralogie-2022.pdf","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Vous-etes/Candidat-a-un-poste/Offres-de-postes/agent-d-accueil-musA-e-minA-ralogie-2022.pdf/","2022-10-25 07:27:41"
"https://www.minesparis.psl.eu/Actualites/L-economie-verte/980","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","237","0","0.000","3","","2","1","0","0.110","0","0","0","0","0","0","","","","","","0.032","","https://www.minesparis.psl.eu/Actualites/&?id=980","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/L-economie-verte/980","2022-10-25 07:27:41"
"https://www.minesparis.psl.eu/Presse/Communiques-de-presse/-ECONOMIE-FINANCES-ET-GESTION-DES-COMMODITES-La-chaire-MINES-ParisTech-OCP-SA-Un-programme-ambitieux-d-innovation-de-recherches-de-management-et-de-formation-dans-le-domaine-des-ressources-et-commodites-minerales/109","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","255","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.042","","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=109","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/-ECONOMIE-FINANCES-ET-GESTION-DES-COMMODITES-La-chaire-MINES-ParisTech-OCP-SA-Un-programme-ambitieux-d-innovation-de-recherches-de-management-et-de-formation-dans-le-domaine-des-ressources-et-commodites-minerales/109","2022-10-25 07:25:54"
"https://www.minesparis.psl.eu/Presse/Communiques-de-presse/MINES-ParisTech-accueille-le-colloque-annuel-de-Femmes-Sciences-sur-le-theme-Femmes-scientifiques-et-entreprises-etat-des-lieux-et-initiatives/211","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","255","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.036","","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=211","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/MINES-ParisTech-accueille-le-colloque-annuel-de-Femmes-Sciences-sur-le-theme-Femmes-scientifiques-et-entreprises-etat-des-lieux-et-initiatives/211","2022-10-25 07:25:54"
"https://www.minesparis.psl.eu/Actualites/&?id=584","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=584","2022-10-25 07:30:09"
"https://www.minesparis.psl.eu/Actualites/DiamLite-primee-au-concours-national-d-aide-a-la-creation-d-entreprises-de-technologies-innovantes/689","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","237","0","0.000","3","","2","1","0","0.110","0","0","0","0","0","0","","","","","","0.007","","https://www.minesparis.psl.eu/Actualites/&?id=689","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/DiamLite-primee-au-concours-national-d-aide-a-la-creation-d-entreprises-de-technologies-innovantes/689","2022-10-25 07:27:42"
"https://www.minesparis.psl.eu/Actualites/Extrusion-des-polymeres/1103","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","238","0","0.000","3","","2","1","0","0.110","0","0","0","0","0","0","","","","","","0.030","","https://www.minesparis.psl.eu/Actualites/&?id=1103","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/Extrusion-des-polymeres/1103","2022-10-25 07:27:42"
"https://www.minesparis.psl.eu/Donnees/data37/3786-Site-EI-cole-MRI.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","506751","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.031","Mon, 17 May 2021 15:08:48 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data37/3786-Site-EI-cole-MRI.jpg","2022-10-25 07:27:42"
"https://www.minesparis.psl.eu/Actualites/&?id=589","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=589","2022-10-25 07:30:09"
"https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-sociologie-de-l-innovation-CSI/","text/html; charset=iso-8859-1","200","OK","Indexable","","Centre de sociologie de l'innovation (CSI) - Mines Paris - PSL","62","537","","0","0","","0","0","","0","0","/ Recherche / Centres de recherche et Instituts / Centre de sociologie de l'innovation (CSI)  /","95","Centre de sociologie de l'innovation (CSI)","42","","0","Recherche","9","webTV","5","","","","","","","","","","52609","1546","18.337","2","","73","62","0","7.030","239","176","0","42","34","0","","","","","a51db999669a8e87fc0da9230ea9c9","0.563","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Centres-de-recherche-et-Instituts/Centre-de-sociologie-de-l-innovation-CSI/","2022-10-25 07:25:55"
"https://www.minesparis.psl.eu/Actualites/&?id=3416","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=3416","2022-10-25 07:30:09"
"https://www.minesparis.psl.eu/Outils/javascript/video_chaines.js","","0","Bloqué par robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://www.minesparis.psl.eu/Outils/javascript/video_chaines.js","2022-10-25 07:25:55"
"https://www.minesparis.psl.eu/Presse/Communiques-de-presse/1ere-edition-du-Prix-Dufrenoy-de-l-Observatoire-pour-l-innovation-responsable-de-MINES-ParisTech/40","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","254","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.035","","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=40","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/1ere-edition-du-Prix-Dufrenoy-de-l-Observatoire-pour-l-innovation-responsable-de-MINES-ParisTech/40","2022-10-25 07:25:55"
"https://www.minesparis.psl.eu/Actualites/Recherche-Nano-pour-grands-enjeux/85","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","236","0","0.000","3","","4","2","0","0.230","0","0","0","0","0","0","","","","","","0.032","","https://www.minesparis.psl.eu/Actualites/&?id=85","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/Recherche-Nano-pour-grands-enjeux/85","2022-10-25 07:27:42"
"https://www.minesparis.psl.eu/Vous-etes/Candidat-a-un-poste/Offres-de-postes/prolongation-TT-PERSEE-2022-ElectrocinA-tique-Plasma-ok.docx/","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Vous-etes/Candidat-a-un-poste/Offres-de-postes/prolongation-TT-PERSEE-2022-ElectrocinA-tique-Plasma-ok.docx/","2022-10-25 07:30:09"
"https://www.minesparis.psl.eu/Formation/Doctorat/Presentation/Specialites-Doctorales/Detail/&?id=1641","text/html; charset=iso-8859-1","200","OK","Indexable","","Spécialité doctorale - Mines Paris - PSL","40","350","","0","0","","0","0","","0","0","/ Formation / Doctorat / Présentation / Spécialités Doctorales / Detail  /","74","Spécialité doctorale","20","","0","Doctorat","8","webTV","5","","","","","","","","","","39697","933","14.281","3","","4","2","0","0.230","191","126","0","27","21","0","","","","","5db694472b92ffe5859c9fcdbb72b64a","1.401","","","","","1.1","https://www.minesparis.psl.eu/Formation/Doctorat/Presentation/Specialites-Doctorales/Detail/&?id=1641","2022-10-25 07:27:43"
"https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Theorie-de-l-entreprise/","text/html; charset=iso-8859-1","200","OK","Indexable","","Théorie de l'entreprise - Modèles de gouvernance & Création collective - Mines Paris - PSL","90","799","","0","0","","0","0","","0","0","/ Recherche / Chaires industrielles / Théorie de l'entreprise  /","64","Théorie de l'entreprise - Modèles de gouvernance & Création collective","70","","0","Recherche","9","webTV","5","","","","","","","","","","50510","1455","17.822","2","","72","62","0","7.030","237","177","0","30","23","0","","","","","a1e60d025cbf35c80964cdad927d1870","0.553","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Theorie-de-l-entreprise/","2022-10-25 07:25:55"
"https://www.minesparis.psl.eu/Actualites/ERC-Elie-Hachem-laureat/5487","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","238","0","0.000","2","","146","49","0","5.560","0","0","0","0","0","0","","","","","","0.034","","https://www.minesparis.psl.eu/Actualites/&?id=5487","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/ERC-Elie-Hachem-laureat/5487","2022-10-25 07:25:55"
"https://www.minesparis.psl.eu/Actualites/&?id=571","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=571","2022-10-25 07:30:10"
"https://www.minesparis.psl.eu/Actualites/&?id=574","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=574","2022-10-25 07:30:11"
"https://www.minesparis.psl.eu/Actualites/Epuisement-professionnel/339","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","237","0","0.000","3","","2","1","0","0.110","0","0","0","0","0","0","","","","","","0.033","","https://www.minesparis.psl.eu/Actualites/&?id=339","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/Epuisement-professionnel/339","2022-10-25 07:27:43"
"https://www.minesparis.psl.eu/Actualites/&?id=4755","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Actualites/&?id=4755","2022-10-25 07:30:11"
"https://www.minesparis.psl.eu/Donnees/data10/1094-303-6.-Associations-Dopamines-.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","124240","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.036","Fri, 05 Oct 2012 13:36:14 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data10/1094-303-6.-Associations-Dopamines-.jpg","2022-10-25 07:25:57"
"https://www.minesparis.psl.eu/Presse/Communiques-de-presse/Nouvel-Institut-Mines-Telecom-creation-du-premier-groupe-d-ecoles-d-ingenieurs-et-de-management-de-France/57","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","254","0","0.000","2","","1","1","0","0.110","0","0","0","0","0","0","","","","","","0.008","","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/&?id=57","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Presse/Communiques-de-presse/Nouvel-Institut-Mines-Telecom-creation-du-premier-groupe-d-ecoles-d-ingenieurs-et-de-management-de-France/57","2022-10-25 07:25:57"
"https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Chaire-MINAUMET/","text/html; charset=iso-8859-1","200","OK","Indexable","","Chaire MINAUMET - Mines Paris - PSL","35","338","","0","0","","0","0","","0","0","/ Recherche / Chaires industrielles / Chaire MINAUMET  /","56","Chaire MINAUMET","15","","0","Recherche","9","webTV","5","","","","","","","","","","52212","1689","20.128","2","","72","62","0","7.030","237","177","0","27","21","0","","","","","15c11d40492faf92b1d4b6622219dea2","0.512","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Chaires-industrielles/Chaire-MINAUMET/","2022-10-25 07:25:57"
"https://www.minesparis.psl.eu/Donnees/data27/2754-CRITEO-BDEF.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","132621","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.032","Thu, 12 Jan 2017 16:18:41 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data27/2754-CRITEO-BDEF.jpg","2022-10-25 07:25:57"
"https://www.minesparis.psl.eu/Formation/Formation-continue/BADGE/RDE-Regulation-de-l-energie/Formulaire-candidature-BADGE-RDE-2019.pdf/","","0","Échec de la recherche DNS","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.minesparis.psl.eu/Formation/Formation-continue/BADGE/RDE-Regulation-de-l-energie/Formulaire-candidature-BADGE-RDE-2019.pdf/","2022-10-25 07:30:11"
"https://www.minesparis.psl.eu/Donnees/data06/662-logoALUMNI.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","65068","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.010","Tue, 17 Jul 2012 10:35:02 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data06/662-logoALUMNI.jpg","2022-10-25 07:27:44"
"https://www.minesparis.psl.eu/Donnees/data15/1527-Presentation_Recherche.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","139682","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.031","Fri, 29 Mar 2013 15:43:12 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data15/1527-Presentation_Recherche.jpg","2022-10-25 07:25:57"
"https://www.minesparis.psl.eu/Recherche/Valorisation-de-la-recherche/MINES-ParisTech-Spin-off/","text/html; charset=iso-8859-1","200","OK","Indexable","","- Mines Paris - PSL","19","168","","0","0","","0","0","","0","0","/ Recherche / Valorisation de la recherche / MINES ParisTech Spin-off  /","72","","0","","0","Recherche","9","webTV","5","","","","","","","","","","50948","1532","18.354","2","","71","62","0","7.030","240","180","0","27","21","0","","","","","c069cdf79097704b21030d4bcaf6da87","0.586","","","","","1.1","https://www.minesparis.psl.eu/Recherche/Valorisation-de-la-recherche/MINES-ParisTech-Spin-off/","2022-10-25 07:25:57"
"https://www.minesparis.psl.eu/Actualites/Rapport-d-activite-2014/1792","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","238","0","0.000","3","","10","5","0","0.570","0","0","0","0","0","0","","","","","","0.037","","https://www.minesparis.psl.eu/Actualites/&?id=1792","HTTP Redirect","","1.1","https://www.minesparis.psl.eu/Actualites/Rapport-d-activite-2014/1792","2022-10-25 07:27:44"
"https://www.minesparis.psl.eu/WebTV/&?idv=OCHGwLa4wDA","text/html; charset=iso-8859-1","200","OK","Indexable","","Chaines WebTV - Mines Paris - PSL","33","315","","0","0","","0","0","","0","0","","0","","0","","0","Géophysique stochastique pour détecter les séismes 05/04/2018 - 6m 46","69","Dernières vidéos","16","","","","","","","","","","31218","745","14.485","3","","8","3","0","0.340","156","115","0","27","21","0","","","","","ad4605a2bf2864e27b59f88fb85011fd","0.118","","","","","1.1","https://www.minesparis.psl.eu/WebTV/&?idv=OCHGwLa4wDA","2022-10-25 07:27:44"
"https://www.minesparis.psl.eu/Donnees/data18/1805-ISUPFERE-BDEF.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","157842","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.033","Thu, 25 Jan 2018 14:06:06 GMT","","","","1.1","https://www.minesparis.psl.eu/Donnees/data18/1805-ISUPFERE-BDEF.jpg","2022-10-25 07:25:58"
"https://www.minesparis.psl.eu/WebTV/&?idv=wtVBfzsWt0I","text/html; charset=iso-8859-1","200","OK","Indexable","","Chaines WebTV - Mines Paris - PSL","33","315","","0","0","","0","0","","0","0","","0","","0","","0","Quel rôle pour l'entreprise dans la transition écologique 22/04/2014 - 3m 42","76","Dernières vidéos","16","","","","","","","","","","31664","817","15.690","3","","8","3","0","0.340","156","115","0","27","21","0","","","","","8990eb4d956fe551507c6b9919e0bc66","0.173","","","","","1.1","https://www.minesparis.psl.eu/WebTV/&?idv=wtVBfzsWt0I","2022-10-25 07:27:44"
"https://www.minesparis.psl.eu/bin/rssfeeds.php","","0","Bloqué par robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","1","","882","882","0","100.000","0","0","0","0","0","0","","","","","","","","","","","None","https://www.minesparis.psl.eu/bin/rssfeeds.php","2022-10-25 07:25:43"
